Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business,Prime Vendor Match,Sub Vendor Match
CT185020248808401,yes,Prime Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,4974418.0,4974418.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,1015803388.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,FRATELLO CONSTRUCTION CORP,Not Applicable
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,HIRANI ENGINEERING  LAND SURVEYING PC,Asian American,Land Surveying,ACCO Reviewing Subcontract,Construction Services,20000.0,20000.0,0.0,11/20/2024,5/2/2025,012,No ,No ,FRATELLO CONSTRUCTION CORP,HIRANI ENGINEERING AND LAND SURVEYING PC
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,HIRANI ENGINEERING  LAND SURVEYING PC,Asian American,Land Surveying,ACCO Reviewing Subcontract,Construction Services,20000.0,20000.0,0.0,11/20/2024,5/2/2025,012,No ,No ,FRATELLO CONSTRUCTION CORP,HIRANI ENGINEERING AND LAND SURVEYING PC
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,A TECH ELECTRIC ENTERPRISES INC,Asian American,Electric,ACCO Reviewing Subcontract,Construction Services,10000.0,10000.0,0.0,10/29/2024,5/2/2025,011,No ,No ,FRATELLO CONSTRUCTION CORP,A TECH ELECTRIC ENTERPRISES INC
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,A TECH ELECTRIC ENTERPRISES INC,Asian American,Electric,ACCO Reviewing Subcontract,Construction Services,10000.0,10000.0,0.0,10/29/2024,5/2/2025,011,No ,No ,FRATELLO CONSTRUCTION CORP,A TECH ELECTRIC ENTERPRISES INC
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,ARBOR CONSULTING INC,Women (Non-Minority),Provide consulting arborist services as required under item 4.21,No Subcontract Payments Submitted,Construction Services,5000.0,5000.0,0.0,10/16/2024,5/2/2025,007,Yes,No ,FRATELLO CONSTRUCTION CORP,ARBOR CONSULTING INC
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,FRATCO CONSTRUCTION CORP,Non-M/WBE,"General Conditions, site maintenance, safety implementation",No Subcontract Payments Submitted,Construction Services,250000.0,250000.0,0.0,9/1/2024,2/12/2025,001,No ,No ,FRATELLO CONSTRUCTION CORP,FRATCO CONSTRUCTION CORP
CT185020248808401,yes,Sub Vendor,FRATELLO CONSTRUCTION CORP,Non-M/WBE,Sidewalk rehabilitation and replacement.,0.0,0.0,0.0,7/30/2024,5/2/2025,6/28/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0093001,,0,0,IKNA CONSTRUCTION LLC,Black American,Cast-in-place concrete sidewalk replacement,No Subcontract Payments Submitted,Construction Services,975887.0,975887.0,0.0,9/15/2024,2/12/2025,002,No ,No ,FRATELLO CONSTRUCTION CORP,KAS CONSTRUCTION LLC
CT185020248808372,yes,Prime Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,17248925.85,17248925.85,238675.2,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,1015809060.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,GIANFIA CORP,Not Applicable
CT185020248808372,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,0.0,0.0,0.0,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,WELSBACH ELECTRIC CORP,Non-M/WBE,Electrical Work(Traffic Signal & Streetlight),No Subcontract Payments Submitted,Construction Services,50996.0,50996.0,0.0,9/16/2024,6/30/2026,009,No ,No ,GIANFIA CORP,WELSBACH ELECTRIC CORP
CT185020248808372,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,0.0,0.0,0.0,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,PINNACLE ALLIANCE CORP,Hispanic American,Crossing Guard Services,No Subcontract Payments Submitted,Construction Services,138000.0,138000.0,0.0,9/16/2024,6/30/2026,008,No ,No ,GIANFIA CORP,PINNACLE ALLIANCE CORP
CT185020248808372,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,0.0,0.0,0.0,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,BOHEMIA GARDEN CENTER INC,Women (Non-Minority),Landscaping,No Subcontract Payments Submitted,Construction Services,18800.0,18800.0,0.0,9/16/2024,6/30/2026,006,Yes,No ,GIANFIA CORP,BOHEMIA GARDEN CENTER INC
CT185020248808372,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,0.0,0.0,0.0,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,RMI ROAD MARKINGS INC,Women (Non-Minority),Thermoplastic Pavement Markings & Color Surface Treatment for Pavements,No Subcontract Payments Submitted,Construction Services,68450.0,68450.0,0.0,9/16/2024,6/30/2026,004,Yes,No ,GIANFIA CORP,RMI ROAD MARKINGS INC
CT185020248808372,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,Rehabilitation of Standard Pedestrian Ramps at Designated Lo,0.0,0.0,0.0,9/16/2024,9/15/2026,6/12/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0013001,,0,0,JOEY GS MEMORIES VIDEO INC,Women (Non-Minority),Preconstruction & Progress Photographs,No Subcontract Payments Submitted,Construction Services,28000.0,28000.0,0.0,9/16/2024,6/30/2026,002,Yes,No ,GIANFIA CORP,JOEY GS MEMORIES VIDEO INC
CT185020248808306,yes,Prime Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,16994710.0,16994710.0,746040.22,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,1015620850.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,GIANFIA CORP,Not Applicable
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,BROOKLYN TRUCKING INDUSTRIES INC,Black American,Trucking & Disposals,ACCO Reviewing Subcontract,Construction Services,2491981.45,2491981.45,0.0,9/25/2024,9/15/2026,018,No ,No ,GIANFIA CORP,BROOKLYN TRUCKING INDUSTRIES INC
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,WELSBACH ELECTRIC CORP,Non-M/WBE,Electrical Work (Traffic Signal & Streetlight),No Subcontract Payments Submitted,Construction Services,50818.25,50818.25,0.0,9/16/2024,9/15/2026,009,No ,No ,GIANFIA CORP,WELSBACH ELECTRIC CORP
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,ARBOR CONSULTING INC,Women (Non-Minority),Tree Consultant,No Subcontract Payments Submitted,Construction Services,95000.0,95000.0,0.0,9/16/2024,9/15/2026,008,Yes,No ,GIANFIA CORP,ARBOR CONSULTING INC
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,PINNACLE ALLIANCE CORP,Hispanic American,Crossing Guard Services,No Subcontract Payments Submitted,Construction Services,138000.0,138000.0,0.0,9/16/2024,9/15/2026,007,No ,No ,GIANFIA CORP,PINNACLE ALLIANCE CORP
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,BOHEMIA GARDEN CENTER INC,Women (Non-Minority),Landscaping,No Subcontract Payments Submitted,Construction Services,18800.0,18800.0,0.0,9/16/2024,9/15/2026,005,Yes,No ,GIANFIA CORP,BOHEMIA GARDEN CENTER INC
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,JOEY GS MEMORIES VIDEO INC,Women (Non-Minority),Preconstruction & Progress Photographs,No Subcontract Payments Submitted,Construction Services,28000.0,28000.0,0.0,9/16/2024,9/15/2026,001,Yes,No ,GIANFIA CORP,JOEY GS MEMORIES VIDEO INC
CT185020248808306,yes,Sub Vendor,GIANFIA CORP,Non-M/WBE,REHABILITATION OF STANDARD PEDESTRIAN RAMPS,0.0,0.0,0.0,9/16/2024,9/15/2026,6/17/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0009001,,0,0,RMI ROAD MARKINGS INC,Women (Non-Minority),Thermoplastic Pavement Markings & Color Surface Treatment for Pavements,No Subcontract Payments Submitted,Construction Services,68450.0,68450.0,0.0,9/16/2024,9/15/2026,002,Yes,No ,GIANFIA CORP,RMI ROAD MARKINGS INC
CT185020248808300,yes,Prime Vendor,J ANTHONY ENTERPRISES INC,Non-M/WBE,Standard Ped Ramps - Bklyn & SI,17849125.0,17849125.0,1935756.2,9/16/2024,9/15/2026,6/14/2024,No ,No ,Department of Design and Construction,1015622640.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0010001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,J ANTHONY ENTERPRISES INC,Not Applicable
CT185020248808300,yes,Sub Vendor,J ANTHONY ENTERPRISES INC,Non-M/WBE,Standard Ped Ramps - Bklyn & SI,0.0,0.0,0.0,9/16/2024,9/15/2026,6/14/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0010001,,0,0,LANDFORM LLC,Non-M/WBE,Tree Consultant,No Subcontract Payments Submitted,Construction Services,70000.0,70000.0,0.0,1/2/2025,8/31/2026,013,No ,No ,J ANTHONY ENTERPRISES INC,LANDFORM LLC
CT185020248808300,yes,Sub Vendor,J ANTHONY ENTERPRISES INC,Non-M/WBE,Standard Ped Ramps - Bklyn & SI,0.0,0.0,0.0,9/16/2024,9/15/2026,6/14/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0010001,,0,0,SUPREME GROUP INC,Hispanic American,"Masonry, Permit Expediting, Excavating, Pavement Striping",No Subcontract Payments Submitted,Construction Services,2950000.0,2950000.0,0.0,9/16/2024,6/30/2026,005,Yes,No ,J ANTHONY ENTERPRISES INC,SUPREME GROUP INC
CT185020248808215,yes,Prime Vendor,REEARTH OF STROUDSBURG INC,Hispanic American,"Installation of Sidewalks, Adjacent Curbs & Pedestrian Ramps",4324964.49,4324964.49,851438.51,10/14/2024,4/11/2026,6/5/2024,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0017002,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,REEARTH OF STROUDSBURG INC,Not Applicable
CT185020248808124,yes,Prime Vendor,REEARTH OF STROUDSBURG INC,Hispanic American,"INSTALLATION OF SIDEWALKS, ADJACENT CURBS AND PEDESTRIAN RA",2695191.3,2695191.3,313767.87,9/30/2024,3/29/2026,6/5/2024,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0021001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,REEARTH OF STROUDSBURG INC,Not Applicable
CT185020248807776,yes,Prime Vendor,DG ELITE CONSTRUCTION,Women (Non-Minority),"INSTALLATION OF SIDEWALKS, ADJACENT CURBS AND PEDESTRIAN RA",9892202.25,9892202.25,593009.9,9/9/2024,3/7/2026,5/28/2024,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0036001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,DG ELITE CONSTRUCTION INC,Not Applicable
CT185020248807776,yes,Sub Vendor,DG ELITE CONSTRUCTION,Women (Non-Minority),"INSTALLATION OF SIDEWALKS, ADJACENT CURBS AND PEDESTRIAN RA",0.0,0.0,0.0,9/9/2024,3/7/2026,5/28/2024,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0036001,,0,0,ADAM HAPPY TREE INC,Non-M/WBE,Tree Consultant Services,No Subcontract Payments Submitted,Construction Services,114100.0,114100.0,0.0,11/4/2024,3/7/2026,007,No ,No ,DG ELITE CONSTRUCTION INC,ADAM HAPPY TREE INC
CT185020248807776,yes,Sub Vendor,DG ELITE CONSTRUCTION,Women (Non-Minority),"INSTALLATION OF SIDEWALKS, ADJACENT CURBS AND PEDESTRIAN RA",0.0,0.0,0.0,9/9/2024,3/7/2026,5/28/2024,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0036001,,0,0,GREEN EARTH LAND IMPROVEMENT INC,Black American,Crossing Guards,No Subcontract Payments Submitted,Construction Services,128864.0,128864.0,0.0,11/4/2024,3/7/2026,005,No ,No ,DG ELITE CONSTRUCTION INC,GREEN EARTH LAND IMPROVEMENT INC
CT185020248807705,yes,Prime Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,4577339.43,4577339.43,740766.18,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,1015802509.0,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,JRCRUZ CORP,Not Applicable
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,KNR MANAGEMENT INC,Asian American,Replacement of curbs and sidewalks,ACCO Reviewing Subcontract,Construction Services,955455.66,955455.66,0.0,9/30/2024,3/28/2026,011,No ,No ,JRCRUZ CORP,KNR MANAGEMENT INC
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,KNR MANAGEMENT INC,Black American,Replacement of curbs and sidewalks,ACCO Reviewing Subcontract,Construction Services,955455.66,955455.66,0.0,9/30/2024,3/28/2026,011,No ,No ,JRCRUZ CORP,KNR MANAGEMENT INC
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,CFRANCIS CONSTRUCTION CORP,Black American,Trucking and disposal,ACCO Reviewing Subcontract,Construction Services,300000.0,300000.0,0.0,9/30/2024,3/28/2026,003,No ,No ,JRCRUZ CORP,C FRANCIS CONSTRUCTION CORP
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,COUNTY TREE CARE INC,Non-M/WBE,Tree pruning and removal,ACCO Reviewing Subcontract,Construction Services,15000.0,15000.0,0.0,9/30/2024,3/28/2026,009,No ,No ,JRCRUZ CORP,COUNTY TREE CARE INC
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,PROFESSIONAL TOUCH NYC LLC,Hispanic American,Janitorial cleaning and maintenance of field office,ACCO Reviewing Subcontract,Construction Services,12000.0,12000.0,0.0,9/30/2024,3/28/2026,007,Yes,No ,JRCRUZ CORP,PROFESSIONAL TOUCH NYC LLC
CT185020248807705,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,Installation Of Sidewalks,0.0,0.0,0.0,9/30/2024,3/28/2026,5/30/2024,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0023001,,0,0,GNV INC,Women (Non-Minority),Supply and install fuel,ACCO Reviewing Subcontract,Construction Services,25000.0,25000.0,0.0,9/30/2024,3/28/2026,010,Yes,No ,JRCRUZ CORP,GNV INC
CT185020248807682,no,Prime Vendor,ENTECH CORP,Women (Non-Minority),"Emergency Rehabilitation of Sanitary, Combined, Storm Sewers",14276250.0,14276250.0,3563024.47,7/1/2024,6/30/2025,6/5/2024,Yes,No ,Department of Design and Construction,,7,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Construction Services,85024B0026001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable,Not Applicable,ENTECH CORP,Not Applicable
CT185020248807381,yes,Prime Vendor,NICHOLSON  GALLOWAY INC,Non-M/WBE,Bronx County Courthouse Exterior Rehabilitation,64517895.0,64517895.0,6096744.41,6/3/2024,6/3/2026,6/22/2024,No ,No ,Department of Design and Construction,1015560778.0,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0090001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,NICHOLSON  GALLOWAY INC,Not Applicable
CT185020248807381,yes,Sub Vendor,NICHOLSON  GALLOWAY INC,Non-M/WBE,Bronx County Courthouse Exterior Rehabilitation,0.0,0.0,0.0,6/3/2024,6/3/2026,6/22/2024,No ,No ,Department of Design and Construction,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0090001,,0,0,BEAM ENTERPRISES INC,Black American,Interior and Exterior Abatement,No Subcontract Payments Submitted,Construction Services,1281648.0,1281648.0,0.0,6/3/2024,6/3/2026,023,No ,No ,NICHOLSON  GALLOWAY INC,BEAM ENTERPRISES INC
CT185020248807381,yes,Sub Vendor,NICHOLSON  GALLOWAY INC,Non-M/WBE,Bronx County Courthouse Exterior Rehabilitation,0.0,0.0,0.0,6/3/2024,6/3/2026,6/22/2024,No ,No ,Department of Design and Construction,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0090001,,0,0,BEAM ENTERPRISES INC,Black American,Interior and exterior abatement,ACCO Reviewing Subcontract,Construction Services,1281648.0,1281648.0,0.0,6/3/2024,6/3/2026,021,No ,No ,NICHOLSON  GALLOWAY INC,BEAM ENTERPRISES INC
